URL,Label
https://google.com,good
https://www.google.com,good
https://github.com,good
https://microsoft.com,good
https://www.microsoft.com,good
https://amazon.com,good
https://www.amazon.com,good
https://wikipedia.org,good
https://www.wikipedia.org,good
https://python.org,good
https://openai.com,good
https://apple.com,good
https://linkedin.com,good
https://stackoverflow.com,good
https://mozilla.org,good
https://cloudflare.com,good
